id,genre_id,anime_id
2138,8,472
2139,25,472
2140,19,472
2141,36,472
2142,38,472
2143,35,472
2144,39,473
2145,2,473
2146,8,473
2147,10,473
2148,16,473
2149,36,473
2150,38,473
2151,40,473
2152,39,474
2153,2,474
2154,10,474
2155,16,474
2156,19,474
2157,36,474
2158,38,474
2159,40,474
2160,24,475
2161,38,475
2162,40,475
2163,9,476
2164,13,476
2165,26,476
2166,20,476
2167,13,477
2168,26,477
2169,39,477
2170,5,477
2171,24,477
2172,38,477
2173,40,477
2174,41,477
2175,9,478
2176,13,478
2177,26,478
2178,20,478
2179,13,479
2180,26,479
2181,39,479
2182,5,479
2183,24,479
2184,38,479
2185,40,479
2186,41,479
2187,13,480
2188,10,480
2189,18,480
2190,24,480
2191,37,480
2192,40,480
2193,13,481
2194,8,481
2195,19,481
2196,38,481
2197,40,481
2198,7,482
2199,19,482
2200,36,482
2201,38,482
2202,40,482
2203,2,483
2204,10,483
2205,25,483
2206,27,483
2207,40,483
2208,8,484
2209,10,484
2210,30,484
2211,37,484
2212,40,484
2213,8,485
2214,10,485
2215,25,485
2216,19,485
2217,38,485
2218,35,485
2219,8,486
2220,25,486
2221,19,486
2222,36,486
2223,35,486
2224,26,487
2225,39,487
2226,10,487
2227,19,487
2228,33,488
2229,13,488
2230,39,488
2231,10,488
2232,21,488
2233,26,489
2234,39,489
2235,10,489
2236,24,489
2237,38,489
2238,40,489
2239,33,490
2240,10,490
2241,24,490
2242,30,490
2243,38,490
2244,40,490
2245,31,491
2246,13,491
2247,26,491
2248,39,491
2249,26,492
2250,8,492
2251,10,492
2252,33,493
2253,2,493
2254,24,493
2255,37,493
2256,38,493
2257,40,493
2258,35,493
2259,37,494
2260,38,494
2261,40,494
2262,41,494
2263,26,495
2264,14,495
2265,24,495
2266,25,495
2267,37,495
2268,32,496
2269,8,496
2270,19,496
2271,36,496
2272,37,496
2273,40,496
2274,9,497
2275,13,497
2276,26,497
2277,20,497
2278,5,498
2279,8,498
2280,25,498
2281,19,498
2282,36,498
2283,37,498
2284,31,499
2285,13,499
2286,26,499
2287,10,499
2288,13,500
2289,16,500
2290,30,500
2291,37,500
2292,38,500
2293,40,500
2294,31,501
2295,26,501
2296,3,501
2297,8,501
2298,10,501
2299,19,501
2300,38,501
2301,31,502
2302,26,502
2303,3,502
2304,8,502
2305,10,502
2306,19,502
2307,8,503
2308,10,503
2309,25,503
2310,19,503
2311,35,503
2312,10,504
2313,18,504
2314,24,504
2315,30,504
2316,37,504
2317,40,504
2318,35,504
2319,34,505
2320,13,505
2321,26,505
2322,10,505
2323,33,506
2324,13,506
2325,10,506
2326,15,506
2327,19,506
2328,30,506
2329,38,506
2330,40,506
2331,34,507
2332,13,507
2333,26,507
2334,10,507
2335,33,508
2336,13,508
2337,26,508
2338,39,508
2339,5,508
2340,37,508
2341,41,508
2342,26,509
2343,8,509
2344,10,509
2345,19,509
2346,33,510
2347,13,510
2348,8,510
2349,10,510
2350,15,510
2351,19,510
2352,40,510
2353,33,511
2354,13,511
2355,26,511
2356,39,511
2357,3,511
2358,5,511
2359,38,511
2360,41,511
2361,13,512
2362,8,512
2363,10,512
2364,19,512
2365,38,512
2366,26,513
2367,24,513
2368,38,513
2369,33,514
2370,13,514
2371,39,514
2372,24,514
2373,38,514
2374,40,514
2375,13,515
2376,26,515
2377,39,515
2378,3,515
2379,5,515
2380,38,515
2381,41,515
2382,25,516
2383,29,516
2384,13,517
2385,5,517
2386,24,517
2387,30,517
2388,38,517
2389,40,517
2390,41,517
2391,31,518
2392,13,518
2393,10,518
2394,22,518
2395,19,518
2396,38,518
2397,33,519
2398,13,519
2399,39,519
2400,21,519
2401,13,520
2402,10,520
2403,24,520
2404,38,520
2405,13,521
2406,26,521
2407,10,521
2408,19,521
2409,8,522
2410,25,522
2411,19,522
2412,36,522
2413,35,522
2414,33,523
2415,24,523
2416,38,523
2417,8,524
2418,30,524
2419,37,524
2420,40,524
2421,33,525
2422,13,525
2423,26,525
2424,39,525
2425,10,525
2426,29,525
2427,10,526
2428,10,527
2429,12,527
2430,25,527
2431,35,527
2432,31,528
2433,26,528
2434,39,528
2435,10,528
2436,22,528
2437,31,529
2438,13,529
2439,10,529
2440,22,529
2441,19,529
2442,38,529
2443,26,530
2444,24,530
2445,38,530
2446,13,531
2447,39,531
2448,5,531
2449,41,531
2450,13,532
2451,26,532
2452,3,532
2453,8,532
2454,10,532
2455,19,532
2456,38,532
2457,13,533
2458,24,533
2459,38,533
2460,8,534
2461,10,534
2462,15,534
2463,40,534
2464,35,534
2465,8,535
2466,10,535
2467,30,535
2468,37,535
2469,40,535
2470,13,536
2471,8,536
2472,10,536
2473,19,536
2474,13,537
2475,10,537
2476,24,537
2477,38,537
2478,40,537
2479,41,537
2480,24,538
2481,38,538
2482,40,538
2483,41,538
2484,2,539
2485,27,539
2486,30,539
2487,38,539
2488,40,539
2489,33,540
2490,13,540
2491,39,540
2492,21,540
2493,13,541
2494,39,541
2495,5,541
2496,18,541
2497,24,541
2498,38,541
2499,40,541
2500,41,541
2501,13,542
2502,39,542
2503,20,542
2504,33,543
2505,16,543
2506,24,543
2507,38,543
2508,40,543
2509,24,544
2510,38,544
2511,40,544
2512,13,545
2513,26,545
2514,39,545
2515,3,545
2516,19,545
2517,38,545
2518,33,546
2519,13,546
2520,39,546
2521,22,546
2522,10,547
2523,29,547
2524,26,548
2525,3,548
2526,10,548
2527,24,548
2528,19,548
2529,40,548
2530,9,549
2531,10,549
2532,27,549
2533,19,549
2534,38,549
2535,40,549
2536,9,550
2537,10,550
2538,27,550
2539,19,550
2540,38,550
2541,40,550
2542,13,551
2543,5,551
2544,24,551
2545,30,551
2546,40,551
2547,41,551
2548,13,552
2549,29,552
2550,40,553
2551,10,554
2552,15,554
2553,35,554
2554,13,555
2555,26,555
2556,5,555
2557,7,555
2558,19,555
2559,38,555
2560,40,555
2561,41,555
2562,33,556
2563,13,556
2564,24,556
2565,37,556
2566,13,557
2567,26,557
2568,13,558
2569,26,558
2570,26,559
2571,39,559
2572,5,559
2573,34,560
2574,31,560
2575,10,560
2576,24,560
2577,38,560
2578,26,561
2579,2,561
2580,24,561
2581,38,561
2582,40,561
2583,13,562
2584,39,562
2585,20,562
2586,33,563
2587,7,563
2588,19,563
2589,38,563
2590,40,563
2591,16,564
2592,24,564
2593,19,564
2594,30,564
2595,40,564
2596,41,564
2597,8,565
2598,24,565
2599,19,565
2600,38,565
2601,40,565
2602,33,566
2603,13,566
2604,26,566
2605,10,566
2606,13,567
2607,26,567
2608,39,567
2609,38,567
2610,33,568
2611,13,568
2612,26,568
2613,5,568
2614,19,568
2615,13,569
2616,16,569
2617,30,569
2618,37,569
2619,38,569
2620,40,569
2621,33,570
2622,13,570
2623,8,570
2624,10,570
2625,15,570
2626,19,570
2627,40,570
2628,13,571
2629,26,571
2630,8,571
2631,10,571
2632,25,571
2633,13,572
2634,26,572
2635,39,572
2636,5,572
2637,10,572
2638,41,572
2639,33,573
2640,13,573
2641,39,573
2642,5,573
2643,37,573
2644,41,573
2645,13,574
2646,39,574
2647,10,574
2648,24,574
2649,19,574
2650,37,574
2651,33,575
2652,24,575
2653,19,575
2654,36,575
2655,40,575
2656,41,575
2657,33,576
2658,13,576
2659,6,576
2660,24,576
2661,38,576
2662,40,576
2663,13,577
2664,1,577
2665,8,577
2666,10,577
2667,24,577
2668,25,577
2669,38,577
2670,26,578
2671,39,578
2672,10,578
2673,38,578
2674,40,578
2675,13,579
2676,24,579
2677,37,579
2678,38,579
2679,40,579
2680,32,580
2681,13,580
2682,39,580
2683,24,581
2684,38,581
2685,40,581
2686,13,582
2687,5,582
2688,18,582
2689,37,582
2690,40,582
2691,41,582
2692,33,583
2693,13,583
2694,39,583
2695,22,583
2696,26,584
2697,10,584
2698,37,584
2699,40,584
2700,41,584
2701,13,585
2702,39,585
2703,2,585
2704,5,585
2705,16,585
2706,24,585
2707,30,585
2708,38,585
2709,40,585
2710,41,585
2711,39,586
2712,8,586
2713,24,586
2714,19,586
2715,30,586
2716,37,586
2717,38,586
2718,40,586
2719,35,586
2720,34,587
2721,13,587
2722,26,587
2723,10,587
2724,33,588
2725,7,588
2726,24,588
2727,40,588
2728,24,589
2729,25,589
2730,35,589
2731,33,590
2732,13,590
2733,22,590
2734,33,591
2735,13,591
2736,26,591
2737,39,591
2738,10,591
2739,22,591
2740,13,592
2741,26,592
2742,39,592
2743,2,592
2744,5,592
2745,24,592
2746,30,592
2747,41,592
2748,31,593
2749,13,593
2750,26,593
2751,39,593
2752,5,593
2753,20,593
2754,16,594
2755,24,594
2756,19,594
2757,30,594
2758,40,594
2759,41,594
2760,33,595
2761,13,595
2762,21,595
2763,27,595
2764,37,595
2765,38,595
2766,40,595
2767,34,596
2768,13,596
2769,26,596
2770,10,596
2771,33,597
2772,10,597
2773,25,597
2774,19,597
2775,40,597
2776,35,597
2777,33,598
2778,7,598
2779,19,598
2780,38,598
2781,40,598
2782,13,599
2783,26,599
2784,39,599
2785,30,599
2786,38,599
2787,33,600
2788,39,600
2789,24,600
2790,38,600
2791,40,600
2792,13,601
2793,5,601
2794,21,601
2795,24,601
2796,19,601
2797,38,601
2798,40,601
2799,41,601
2800,32,602
2801,13,602
2802,39,602
2803,10,602
2804,21,602
2805,13,603
2806,5,603
2807,21,603
2808,24,603
2809,19,603
2810,38,603
2811,40,603
2812,41,603
2813,31,604
2814,26,604
2815,39,604
2816,10,604
2817,13,605
2818,26,605
2819,39,605
2820,5,605
2821,41,605
2822,33,606
2823,13,606
2824,26,606
2825,5,606
2826,19,606
2827,13,607
2828,26,607
2829,8,607
2830,10,607
2831,16,608
2832,19,608
2833,38,608
2834,40,608
2835,9,609
2836,39,609
2837,10,609
2838,29,609
2839,13,610
2840,22,610
2841,13,611
2842,39,611
2843,10,611
2844,29,611
2845,41,611
2846,26,612
2847,39,612
2848,24,612
2849,19,612
2850,38,612
2851,40,612
2852,33,613
2853,8,613
2854,24,613
2855,40,613
2856,33,614
2857,19,614
2858,36,614
2859,37,614
2860,40,614
2861,10,615
2862,18,615
2863,24,615
2864,30,615
2865,37,615
2866,40,615
2867,31,616
2868,13,616
2869,10,616
2870,22,616
2871,19,616
2872,38,616
2873,33,617
2874,13,617
2875,39,617
2876,22,617
2877,8,618
2878,19,618
2879,37,618
2880,33,619
2881,13,619
2882,26,619
2883,10,619
2884,13,620
2885,5,620
2886,18,620
2887,37,620
2888,40,620
2889,41,620
2890,13,621
2891,7,621
2892,19,621
2893,38,621
2894,33,622
2895,13,622
2896,39,622
2897,10,623
2898,25,623
2899,37,623
2900,35,623
2901,4,624
2902,24,624
2903,37,624
2904,40,624
2905,13,625
2906,18,625
2907,37,625
2908,40,625
2909,13,626
2910,18,626
2911,37,626
2912,40,626
2913,10,627
2914,20,627
2915,24,627
2916,37,627
2917,40,627
2918,13,628
2919,24,628
2920,37,628
2921,38,628
2922,40,628
2923,13,629
2924,39,629
2925,5,629
2926,21,629
2927,4,630
2928,10,630
2929,12,630
2930,40,630
2931,24,631
2932,30,631
2933,38,631
2934,40,631
2935,41,631
2936,32,632
2937,13,632
2938,39,632
2939,33,633
2940,13,633
2941,21,633
2942,38,633
2943,40,633
2944,13,634
2945,39,634
2946,10,634
2947,19,634
2948,33,635
2949,24,635
2950,38,635
2951,40,635
2952,33,636
2953,13,636
2954,21,636
2955,27,636
2956,37,636
2957,38,636
2958,40,636
2959,13,637
2960,26,637
2961,39,637
2962,5,637
2963,8,637
2964,10,637
2965,41,637
2966,26,638
2967,10,638
2968,18,638
2969,37,638
2970,38,638
2971,40,638
2972,33,639
2973,13,639
2974,10,639
2975,22,639
2976,24,640
2977,38,640
2978,40,640
2979,33,641
2980,13,641
2981,5,641
2982,21,641
2983,13,642
2984,26,642
2985,39,642
2986,5,642
2987,41,642
2988,33,643
2989,39,643
2990,29,643
2991,33,644
2992,7,644
2993,24,644
2994,40,644
2995,33,645
2996,13,645
2997,39,645
2998,2,645
2999,30,645
3000,37,645
3001,40,645
3002,41,645
3003,33,646
3004,13,646
3005,39,646
3006,2,646
3007,30,646
3008,37,646
3009,40,646
3010,41,646
3011,9,647
3012,10,647
3013,27,647
3014,19,647
3015,38,647
3016,40,647
3017,33,648
3018,39,648
3019,29,648
3020,13,649
3021,24,649
3022,38,649
3023,40,649
3024,13,650
3025,26,650
3026,39,650
3027,10,650
3028,19,650
3029,33,651
3030,13,651
3031,26,651
3032,10,651
3033,33,652
3034,26,652
3035,39,652
3036,8,652
3037,10,652
3038,19,652
3039,36,652
3040,33,653
3041,13,653
3042,8,653
3043,10,653
3044,24,653
3045,15,653
3046,19,653
3047,30,653
3048,38,653
3049,40,653
3050,33,654
3051,8,654
3052,10,654
3053,25,654
3054,38,654
3055,40,654
3056,4,655
3057,24,655
3058,40,655
3059,33,656
3060,13,656
3061,26,656
3062,39,656
3063,5,656
3064,10,656
3065,37,656
3066,41,656
3067,10,657
3068,17,657
3069,40,657
3070,13,658
3071,8,658
3072,10,658
3073,19,658
3074,38,658
3075,41,658
3076,33,659
3077,13,659
3078,26,659
3079,19,659
3080,13,660
3081,26,660
3082,39,660
3083,13,661
3084,26,661
3085,19,661
3086,41,661
3087,8,662
3088,10,662
3089,24,662
3090,25,662
3091,36,662
3092,37,662
3093,38,662
3094,33,663
3095,13,663
3096,26,663
3097,19,663
3098,36,663
3099,38,663
3100,41,663
3101,16,664
3102,19,664
3103,38,664
3104,40,664
3105,26,665
3106,39,665
3107,37,665
3108,40,665
3109,31,666
3110,26,666
3111,39,666
3112,10,666
3113,22,666
3114,31,667
3115,13,667
3116,26,667
3117,38,667
3118,8,668
3119,19,668
3120,30,668
3121,38,668
3122,40,668
3123,39,669
3124,8,669
3125,10,669
3126,18,669
3127,37,669
3128,31,670
3129,26,670
3130,19,670
3131,38,670
3132,13,671
3133,26,671
3134,5,671
3135,24,671
3136,38,671
3137,41,671
3138,4,672
3139,24,672
3140,40,672
3141,39,673
3142,8,673
3143,22,673
3144,24,673
3145,31,674
3146,13,674
3147,10,674
3148,22,674
3149,19,674
3150,38,674
3151,13,675
3152,26,675
3153,39,675
3154,10,675
3155,9,676
3156,26,676
3157,39,676
3158,10,676
3159,20,676
3160,31,677
3161,13,677
3162,26,677
3163,39,677
3164,22,677
3165,39,678
3166,8,678
3167,10,678
3168,19,678
3169,36,678
3170,26,679
3171,24,679
3172,37,679
3173,38,679
3174,40,679
3175,33,680
3176,13,680
3177,3,680
3178,8,680
3179,24,680
3180,15,680
3181,19,680
3182,30,680
3183,38,680
3184,40,680
3185,9,681
3186,39,681
3187,10,681
3188,29,681
3189,13,682
3190,22,682
3191,38,682
3192,13,683
3193,24,683
3194,38,683
3195,40,683
3196,11,683
3197,13,684
3198,39,684
3199,3,684
3200,5,684
3201,19,684
3202,38,684
3203,40,684
3204,41,684
3205,13,685
3206,7,685
3207,21,685
3208,19,685
3209,38,685
3210,26,686
3211,39,686
3212,16,686
3213,24,686
3214,19,686
3215,40,686
3216,13,687
3217,26,687
3218,39,687
3219,5,687
3220,29,687
3221,41,687
3222,33,688
3223,13,688
3224,16,688
3225,24,688
3226,38,688
3227,40,688
3228,26,689
3229,10,689
3230,24,689
3231,37,689
3232,40,689
3233,41,689
3234,26,690
3235,39,690
3236,41,690
3237,13,691
3238,26,691
3239,33,692
3240,26,692
3241,39,692
3242,10,692
3243,25,692
3244,4,693
3245,10,693
3246,12,693
3247,40,693
3248,13,694
3249,39,694
3250,31,695
3251,13,695
3252,39,695
3253,3,695
3254,38,695
3255,30,696
3256,37,696
3257,38,696
3258,40,696
3259,31,697
3260,13,697
3261,26,697
3262,39,697
3263,5,697
3264,20,697
3265,13,698
3266,3,698
3267,7,698
3268,24,698
3269,19,698
3270,40,698
3271,26,699
3272,10,699
3273,38,699
3274,24,700
3275,30,700
3276,37,700
3277,38,700
3278,40,700
3279,13,701
3280,26,701
3281,39,701
3282,5,701
3283,38,701
3284,13,702
3285,26,702
3286,3,702
3287,8,702
3288,24,702
3289,19,702
3290,38,702
3291,33,703
3292,13,703
3293,26,703
3294,5,703
3295,19,703
3296,13,704
3297,26,704
3298,10,704
3299,39,705
3300,16,705
3301,24,705
3302,37,705
3303,38,705
3304,40,705
3305,26,706
3306,7,706
3307,16,706
3308,24,706
3309,38,706
3310,18,707
3311,24,707
3312,37,707
3313,40,707
3314,13,708
3315,39,708
3316,22,708
3317,39,709
3318,38,709
3319,40,709
3320,41,709
3321,13,710
3322,39,710
3323,10,710
3324,29,710
3325,13,711
3326,39,711
3327,24,711
3328,30,711
3329,37,711
3330,40,711
3331,41,711
3332,13,712
3333,26,712
3334,38,712
3335,41,712
3336,13,713
3337,26,713
3338,39,713
3339,5,713
3340,7,713
3341,38,713
3342,40,713
3343,41,713
3344,33,714
3345,10,714
3346,37,714
3347,38,714
3348,40,714
3349,13,715
3350,24,715
3351,38,715
3352,40,715
3353,13,716
3354,26,716
3355,39,716
3356,5,716
3357,41,716
3358,13,717
3359,26,717
3360,39,717
3361,22,717
3362,39,718
3363,8,718
3364,15,718
3365,25,718
3366,36,718
3367,35,718
3368,16,719
3369,24,719
3370,19,719
3371,38,719
3372,40,719
3373,33,720
3374,13,720
3375,26,720
3376,39,720
3377,5,720
3378,16,720
3379,19,720
3380,38,720
3381,40,720
3382,41,720
3383,33,721
3384,39,721
3385,19,721
3386,37,721
3387,40,721
3388,8,722
3389,37,722
3390,40,722
3391,13,723
3392,26,723
3393,39,723
3394,13,724
3395,26,724
3396,39,724
3397,5,724
3398,16,724
3399,38,724
3400,40,724
3401,41,724
3402,13,725
3403,22,725
3404,33,726
3405,13,726
3406,26,726
3407,19,726
3408,38,726
3409,41,726
3410,13,727
3411,26,727
3412,39,727
3413,38,727
3414,41,727
3415,13,728
3416,26,728
3417,39,728
3418,31,729
3419,13,729
3420,26,729
3421,39,729
3422,26,730
3423,39,730
3424,16,730
3425,19,730
3426,37,730
3427,38,730
3428,40,730
3429,33,731
3430,16,731
3431,24,731
3432,38,731
3433,40,731
3434,8,732
3435,10,732
3436,24,732
3437,37,732
3438,13,733
3439,24,733
3440,38,733
3441,41,733
3442,33,734
3443,13,734
3444,39,734
3445,10,734
3446,22,734
3447,13,735
3448,8,735
3449,19,735
3450,38,735
3451,33,736
3452,13,736
3453,26,736
3454,39,736
3455,5,736
3456,33,737
3457,26,737
3458,39,737
3459,10,737
3460,20,737
3461,33,738
3462,13,738
3463,24,738
3464,38,738
3465,40,738
3466,37,739
3467,38,739
3468,40,739
3469,23,740
3470,25,740
3471,37,740
3472,40,740
3473,35,740
3474,13,741
3475,26,741
3476,39,741
3477,5,741
3478,10,741
3479,33,742
3480,13,742
3481,39,742
3482,41,742
3483,5,743
3484,23,743
3485,24,743
3486,40,743
3487,41,743
3488,26,744
3489,5,744
3490,16,744
3491,24,744
3492,38,744
3493,41,744
3494,13,745
3495,39,745
3496,2,745
3497,5,745
3498,24,745
3499,30,745
3500,38,745
3501,40,745
3502,41,745
3503,14,746
3504,36,746
3505,37,746
3506,40,746
3507,13,747
3508,26,747
3509,10,747
3510,37,747
3511,10,748
3512,25,748
3513,36,748
3514,38,748
3515,35,748
3516,13,749
3517,39,749
3518,16,749
3519,38,749
3520,41,749
3521,31,750
3522,13,750
3523,26,750
3524,39,750
3525,10,750
3526,17,751
3527,29,751
3528,26,752
3529,14,752
3530,18,752
3531,37,752
3532,40,752
3533,13,753
3534,24,753
3535,38,753
3536,40,753
3537,13,754
3538,39,754
3539,10,754
3540,29,754
3541,13,755
3542,37,755
3543,13,756
3544,26,756
3545,39,756
3546,31,757
3547,26,757
3548,24,757
3549,38,757
3550,18,758
3551,37,758
3552,40,758
3553,2,759
3554,24,759
3555,38,759
3556,40,759
3557,13,760
3558,16,760
3559,38,760
3560,33,761
3561,13,761
3562,8,761
3563,19,761
3564,40,761
3565,33,762
3566,30,762
3567,38,762
3568,40,762
3569,10,763
3570,25,763
3571,36,763
3572,38,763
3573,40,763
3574,35,763
3575,10,764
3576,25,764
3577,36,764
3578,37,764
3579,40,764
3580,26,765
3581,10,765
3582,20,765
3583,33,766
3584,13,766
3585,39,766
3586,21,766
3587,37,766
3588,13,767
3589,22,767
3590,30,767
3591,37,767
3592,32,768
3593,13,768
3594,39,768
3595,38,768
3596,40,768
3597,13,769
3598,26,769
3599,39,769
3600,5,769
3601,41,769
3602,33,770
3603,13,770
3604,21,770
3605,27,770
3606,37,770
3607,38,770
3608,40,770
3609,26,771
3610,5,771
3611,10,771
3612,25,771
3613,35,771
3614,16,772
3615,24,772
3616,19,772
3617,38,772
3618,40,772
3619,33,773
3620,13,773
3621,26,773
3622,39,773
3623,3,773
3624,5,773
3625,38,773
3626,13,774
3627,26,774
3628,39,774
3629,5,774
3630,41,774
3631,13,775
3632,26,775
3633,39,775
3634,29,775
3635,41,775
3636,32,776
3637,38,776
3638,40,776
3639,41,776
3640,13,777
3641,8,777
3642,10,777
3643,24,777
3644,19,777
3645,30,777
3646,37,777
3647,41,777
3648,8,778
3649,19,778
3650,36,778
3651,37,778
3652,40,778
3653,31,779
3654,13,779
3655,26,779
3656,39,779
3657,5,779
3658,20,779
3659,31,780
3660,26,780
3661,3,780
3662,5,780
3663,7,780
3664,19,780
3665,38,780
3666,8,781
3667,24,781
3668,19,781
3669,38,781
3670,40,781
3671,33,782
3672,13,782
3673,8,782
3674,10,782
3675,24,782
3676,15,782
3677,19,782
3678,30,782
3679,38,782
3680,40,782
3681,33,783
3682,13,783
3683,26,783
3684,39,783
3685,5,783
3686,10,783
3687,37,783
3688,41,783
3689,13,784
3690,21,784
3691,38,784
3692,41,784
3693,13,785
3694,26,785
3695,39,785
3696,5,785
3697,7,785
3698,38,785
3699,40,785
3700,41,785
3701,33,786
3702,13,786
3703,39,786
3704,29,786
3705,13,787
3706,26,787
3707,5,787
3708,7,787
3709,38,787
3710,40,787
3711,41,787
3712,31,788
3713,13,788
3714,26,788
3715,31,789
3716,13,789
3717,39,789
3718,3,789
3719,38,789
3720,13,790
3721,39,790
3722,13,791
3723,39,791
3724,41,791
3725,13,792
3726,26,792
3727,39,792
3728,33,793
3729,13,793
3730,39,793
3731,37,793
3732,40,793
3733,13,794
3734,3,794
3735,8,794
3736,19,794
3737,38,794
3738,39,795
3739,8,795
3740,22,795
3741,25,795
3742,36,795
3743,35,795
3744,26,796
3745,39,796
3746,16,796
3747,38,796
3748,40,796
3749,41,796
3750,33,797
3751,24,797
3752,38,797
3753,40,797
3754,13,798
3755,26,798
3756,5,798
3757,10,798
3758,19,798
3759,38,798
3760,40,798
3761,41,798
3762,33,799
3763,3,799
3764,10,799
3765,19,799
3766,38,799
3767,40,799
3768,26,800
3769,39,800
3770,5,800
3771,19,800
3772,38,800
3773,40,800
3774,41,800
3775,10,801
3776,24,801
3777,15,801
3778,40,801
3779,13,802
3780,39,802
3781,22,802
3782,8,803
3783,24,803
3784,19,803
3785,38,803
3786,40,803
3787,33,804
3788,13,804
3789,24,804
3790,38,804
3791,40,804
3792,31,805
3793,13,805
3794,26,805
3795,38,805
3796,13,806
3797,26,806
3798,5,806
3799,7,806
3800,38,806
3801,40,806
3802,41,806
3803,33,807
3804,13,807
3805,3,807
3806,30,807
3807,37,807
3808,38,807
3809,40,807
3810,33,808
3811,13,808
3812,39,808
3813,6,808
3814,41,808
3815,14,809
3816,18,809
3817,37,809
3818,40,809
3819,13,810
3820,24,810
3821,38,810
3822,40,810
3823,24,811
3824,38,811
3825,40,811
3826,13,812
3827,26,812
3828,10,812
3829,37,812
3830,13,813
3831,26,813
3832,5,813
3833,38,813
3834,41,813
3835,33,814
3836,13,814
3837,26,814
3838,39,814
3839,5,814
3840,8,814
3841,19,814
3842,38,814
3843,13,815
3844,39,815
3845,33,816
3846,13,816
3847,26,816
3848,39,816
3849,5,816
3850,33,817
3851,3,817
3852,10,817
3853,19,817
3854,38,817
3855,40,817
3856,24,818
3857,38,818
3858,40,818
3859,33,819
3860,13,819
3861,39,819
3862,37,819
3863,40,819
3864,26,820
3865,39,820
3866,5,820
3867,18,820
3868,37,820
3869,40,820
3870,41,820
3871,14,821
3872,36,821
3873,37,821
3874,40,821
3875,13,822
3876,24,822
3877,27,822
3878,38,822
3879,40,822
3880,33,823
3881,13,823
3882,39,823
3883,29,823
3884,10,824
3885,29,824
3886,13,825
3887,2,825
3888,8,825
3889,19,825
3890,30,825
3891,40,825
3892,13,826
3893,8,826
3894,10,826
3895,23,826
3896,15,826
3897,13,827
3898,26,827
3899,38,827
3900,31,828
3901,13,828
3902,26,828
3903,5,828
3904,20,828
3905,16,829
3906,38,829
3907,40,829
3908,33,830
3909,39,830
3910,16,830
3911,36,830
3912,38,830
3913,40,830
3914,4,831
3915,10,831
3916,35,831
3917,13,832
3918,8,832
3919,10,832
3920,25,832
3921,36,832
3922,35,832
3923,13,833
3924,26,833
3925,39,833
3926,41,833
3927,13,834
3928,21,834
3929,27,834
3930,13,835
3931,39,835
3932,13,836
3933,26,836
3934,39,836
3935,10,836
3936,37,836
3937,13,837
3938,39,837
3939,5,837
3940,38,837
3941,40,837
3942,41,837
3943,33,838
3944,13,838
3945,39,838
3946,10,838
3947,19,838
3948,30,838
3949,37,838
3950,33,839
3951,13,839
3952,8,839
3953,24,839
3954,15,839
3955,19,839
3956,30,839
3957,38,839
3958,40,839
3959,33,840
3960,13,840
3961,39,840
3962,29,840
3963,33,841
3964,13,841
3965,29,841
3966,41,841
3967,33,842
3968,3,842
3969,8,842
3970,38,842
3971,40,842
3972,33,843
3973,13,843
3974,39,843
3975,6,843
3976,41,843
3977,13,844
3978,26,844
3979,39,844
3980,5,844
3981,16,844
3982,37,844
3983,38,844
3984,40,844
3985,41,844
3986,9,845
3987,10,845
3988,12,845
3989,33,846
3990,13,846
3991,7,846
3992,16,846
3993,24,846
3994,38,846
3995,40,846
3996,26,847
3997,39,847
3998,5,847
3999,18,847
4000,38,847
4001,40,847
4002,41,847
4003,31,848
4004,13,848
4005,10,848
4006,22,848
4007,19,848
4008,38,848
4009,33,849
4010,13,849
4011,39,849
4012,30,849
4013,37,849
4014,40,849
4015,8,850
4016,24,850
4017,19,850
4018,38,850
4019,40,850
4020,31,851
4021,26,851
4022,39,851
4023,10,851
4024,37,851
4025,13,852
4026,8,852
4027,10,852
4028,23,852
4029,15,852
4030,13,853
4031,39,853
4032,22,853
4033,10,854
4034,22,854
4035,29,854
4036,13,855
4037,22,855
4038,41,855
4039,13,856
4040,16,856
4041,21,856
4042,24,856
4043,38,856
4044,11,856
4045,33,857
4046,13,857
4047,22,857
4048,10,858
4049,36,858
4050,38,858
4051,40,858
4052,33,859
4053,13,859
4054,39,859
4055,22,859
4056,33,860
4057,13,860
4058,39,860
4059,30,860
4060,37,860
4061,40,860
4062,13,861
4063,5,861
4064,7,861
4065,21,861
4066,38,861
4067,40,861
4068,41,861
4069,13,862
4070,8,862
4071,24,862
4072,19,862
4073,30,862
4074,37,862
4075,40,862
4076,8,863
4077,10,863
4078,25,863
4079,19,863
4080,37,863
4081,35,863
4082,8,864
4083,23,864
4084,15,864
4085,25,864
4086,37,864
4087,40,864
4088,35,864
4089,33,865
4090,13,865
4091,21,865
4092,27,865
4093,37,865
4094,38,865
4095,40,865
4096,13,866
4097,26,866
4098,39,866
4099,5,866
4100,18,867
4101,37,867
4102,38,867
4103,40,867
4104,32,868
4105,26,868
4106,10,868
4107,31,869
4108,8,869
4109,10,869
4110,30,869
4111,37,869
4112,38,869
4113,10,870
4114,9,871
4115,26,871
4116,10,871
4117,31,872
4118,26,872
4119,39,872
4120,10,872
4121,20,872
4122,13,873
4123,24,873
4124,38,873
4125,40,873
4126,39,874
4127,16,874
4128,18,874
4129,38,874
4130,40,874
4131,11,874
4132,33,875
4133,13,875
4134,26,875
4135,39,875
